,x,y,time,displacement,speed,acceleration,angles
691,-48.256896192623095,79.04034880257619,13.82,2.0217066948463454,101.08533474231942,777.1042722664314,88.80344102983935
692,-48.40441563870876,76.90169508542802,13.84,2.1437354568241673,107.18677284121065,305.0719049445683,86.05411821308219
693,-49.113282493004945,74.89099067631028,13.86,2.1320001027123023,106.6000051356174,-29.33838527966364,70.58007477447852
694,-49.933601741029435,73.26075670907053,13.88,1.8249894401397797,91.24947200698283,-767.5266564316765,63.28886566048819
695,-50.030509486957214,71.63010542320748,13.9,1.6335283062462156,81.67641531231251,-478.6528347335259,86.59897731215736
696,-50.059260953950634,69.7502743295573,13.92,1.8800509534340588,94.00254767170495,616.3066179696348,89.12374612577034
697,-50.11905184739039,67.7418619921702,13.94,2.0093021345499626,100.46510672750027,323.12795278977313,88.2947952099584
698,-49.03343956533709,65.99705221129466,13.96,2.054973284104668,102.74866420522648,114.17787388630256,58.11032407558109
699,-49.33195339145942,63.68918763095565,13.98,2.327090334638846,116.35451673194478,680.29262633593,82.62992074216231
700,-48.39868114058419,61.644165701115,14.0,2.247912762493889,112.39563812469683,-197.9439303624019,65.46980058418306
701,-46.66157219043336,61.00175417653928,14.02,1.8520907298514857,92.60453649257626,-989.5550816060497,20.295224602641586
702,-45.617593754405185,59.1494294448399,14.04,2.1262638327726413,106.31319163863434,685.4327573029185,60.59419923181904
703,-44.47274145256292,57.61081322633139,14.06,1.917818203295342,95.89091016476063,-521.1140736936503,53.34783223163336
704,-44.500836891818366,55.45235570047775,14.08,2.158640369450444,107.9320184725245,602.0554153882067,89.25425486916856
705,-46.14445127203254,54.56965353291452,14.1,1.8656450218269418,93.28225109134908,-732.4883690587867,28.23799669408215
706,-48.399602100564735,54.435803988959385,14.12,2.2591195098636194,112.95597549318337,983.6862200917355,3.3966808304227443
707,-50.197841477299875,53.855878467415934,14.14,1.8894386644128534,94.47193322063629,-924.202113627292,17.874318652503366
708,-51.69568740797228,52.641425166742074,14.16,1.9283255045633543,96.41627522816977,97.217100376676,39.03513502136719
709,-53.29971385150353,51.79001655312185,14.18,1.8159838817826086,90.79919408913237,-280.85405695187575,27.959122273459542
710,-55.460789619741796,51.69120847763431,14.2,2.163333425953602,108.1666712976824,868.37386042752,2.6178377484171502
711,-57.44035163360984,52.05749452051891,14.22,2.013164482093149,100.65822410465066,-375.42235965156175,10.483095152586557
712,-59.21745954418001,53.148968468528075,14.24,2.0855282076715667,104.27641038358055,180.90931394649874,31.557643751451508
